_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,emotion,emotion_gold,id,idiom_id,sentence
731673609,6/11/2015 14:29:00,false,1659122258,,6/11/2015 14:26:15,false,clixsense,0.7857,32254355,CAN,ON,London,64.229.238.143,Optimism,,3424,434,But it's very reassuring to know I am in safe hands here.
731673609,6/11/2015 19:56:38,false,1659671870,,6/11/2015 19:55:23,false,prodege,0.8649,23541832,USA,AZ,Tempe,149.169.145.114,Trust,,3424,434,But it's very reassuring to know I am in safe hands here.
731673609,6/11/2015 20:38:55,false,1659698817,,6/11/2015 20:38:24,false,neodev,0.9167,11014811,GBR,G6,Hull,87.102.82.212,Trust,,3424,434,But it's very reassuring to know I am in safe hands here.
731673609,6/11/2015 20:51:55,false,1659706105,,6/11/2015 20:49:11,false,clixsense,0.9318,20404755,IRL,23,Tullamore,86.46.196.212,Trust,,3424,434,But it's very reassuring to know I am in safe hands here.
731673609,6/11/2015 21:04:42,false,1659713269,,6/11/2015 20:58:45,false,elite,0.85,31883685,GBR,H2,Accrington,80.47.186.28,Trust,,3424,434,But it's very reassuring to know I am in safe hands here.
731673610,6/10/2015 16:17:08,false,1658194855,,6/10/2015 16:14:59,false,prodege,0.871,29354735,IRL,"","",86.40.112.47,Fear,,3425,435,"I'd best take a look, just to be on the safe side."
731673610,6/10/2015 16:28:37,false,1658201954,,6/10/2015 16:27:01,false,prodege,0.8947,3587109,CAN,NS,Sydney,47.55.138.3,Optimism,,3425,435,"I'd best take a look, just to be on the safe side."
731673610,6/10/2015 19:30:38,false,1658333999,,6/10/2015 19:28:56,false,instagc,0.8293,32352104,USA,ME,Bangor,74.75.63.81,Neutral,,3425,435,"I'd best take a look, just to be on the safe side."
731673610,6/10/2015 19:52:03,false,1658361720,,6/10/2015 19:48:32,false,clixsense,0.76,20587495,CAN,NL,St. John's,142.162.25.208,Trust,,3425,435,"I'd best take a look, just to be on the safe side."
731673610,6/10/2015 20:22:15,false,1658383760,,6/10/2015 20:20:33,false,clixsense,0.8182,10319610,USA,OH,Berea,75.118.61.247,Anticipation,,3425,435,"I'd best take a look, just to be on the safe side."
731673610,6/10/2015 20:37:18,false,1658392702,,6/10/2015 20:19:44,false,clixsense,0.8444,20512953,USA,CA,Fairfield,76.232.182.5,Anticipation,,3425,435,"I'd best take a look, just to be on the safe side."
731673611,6/10/2015 06:28:10,false,1657908430,,6/10/2015 06:26:46,false,neodev,0.8542,14861092,GBR,I1,Luton,90.195.100.65,Trust,,3426,436,"There is, in defamation law, a certain safety in numbers."
731673611,6/10/2015 11:11:09,false,1658017252,,6/10/2015 11:08:01,false,clixsense,0.8444,20512953,USA,CA,Fairfield,76.232.182.5,Neutral,,3426,436,"There is, in defamation law, a certain safety in numbers."
731673611,6/10/2015 11:49:54,false,1658032259,,6/10/2015 11:48:04,false,elite,0.8182,32732290,GBR,A7,Birmingham,80.249.56.149,Neutral,,3426,436,"There is, in defamation law, a certain safety in numbers."
731673611,6/10/2015 12:48:30,false,1658054216,,6/10/2015 12:44:50,false,neodev,0.8,18881135,CAN,ON,Ajax,99.243.87.224,Neutral,,3426,436,"There is, in defamation law, a certain safety in numbers."
731673611,6/10/2015 13:41:42,false,1658076547,,6/10/2015 13:36:44,false,prodege,0.871,29354735,IRL,"","",86.40.112.47,Neutral,,3426,436,"There is, in defamation law, a certain safety in numbers."
731673612,6/12/2015 19:05:04,false,1660722666,,6/12/2015 19:02:52,false,neodev,0.8542,14861092,GBR,J9,Kettering,90.220.135.66,Fear,,3429,439,"Yet the issue at stake, is not merely the content of the final examination."
731673612,6/14/2015 10:58:09,false,1661812511,,6/14/2015 10:53:09,false,points4rewards,0.8333,20113482,USA,CA,Pasadena,205.144.165.253,Neutral,,3429,439,"Yet the issue at stake, is not merely the content of the final examination."
731673612,6/14/2015 14:17:57,false,1661871029,,6/14/2015 14:16:05,false,instagc,0.8293,32352104,USA,ME,Bangor,74.75.63.81,Neutral,,3429,439,"Yet the issue at stake, is not merely the content of the final examination."
731673612,6/14/2015 18:54:56,false,1661951433,,6/14/2015 18:52:11,false,neodev,0.9211,14561763,USA,CA,Laguna Niguel,68.231.222.171,Anticipation,,3429,439,"Yet the issue at stake, is not merely the content of the final examination."
731673612,6/14/2015 19:40:28,false,1661967615,,6/14/2015 19:38:49,false,clixsense,0.8444,20512953,USA,CA,Fairfield,76.232.182.5,Ambiguous,,3429,439,"Yet the issue at stake, is not merely the content of the final examination."
731673613,6/10/2015 16:35:02,false,1658206223,,6/10/2015 16:33:55,false,prodege,0.8947,3587109,CAN,NS,Sydney,47.55.138.3,Disgust,,3430,440,"The massacre of the horses, unable to take cover upon the warning whistle of a shell, had become prohibitive."
731673613,6/10/2015 19:52:13,false,1658361827,,6/10/2015 19:49:43,false,instagc,0.8293,32352104,USA,ME,Bangor,74.75.63.81,Neutral,,3430,440,"The massacre of the horses, unable to take cover upon the warning whistle of a shell, had become prohibitive."
731673613,6/10/2015 20:44:48,false,1658396918,,6/10/2015 20:39:13,false,clixsense,0.8182,10319610,USA,OH,Berea,75.118.61.247,Sadness,,3430,440,"The massacre of the horses, unable to take cover upon the warning whistle of a shell, had become prohibitive."
731673613,6/10/2015 21:32:48,false,1658420656,,6/10/2015 21:29:26,false,elite,0.85,31883685,GBR,H2,Accrington,80.47.186.28,Sadness,,3430,440,"The massacre of the horses, unable to take cover upon the warning whistle of a shell, had become prohibitive."
731673613,6/10/2015 21:40:49,false,1658424775,,6/10/2015 21:36:33,false,neodev,0.8,18881135,CAN,ON,Ajax,99.243.87.224,Contempt,,3430,440,"The massacre of the horses, unable to take cover upon the warning whistle of a shell, had become prohibitive."
731673614,6/9/2015 12:45:31,false,1656990100,,6/9/2015 12:42:08,false,instagc,1.0,27959072,IRL,"","",86.41.210.95,Aggression,,3432,442,"Watch your step in future, he rasped in warning."
731673614,6/9/2015 12:48:39,false,1656993101,,6/9/2015 12:44:34,false,neodev,0.5,31448050,GBR,Q3,Wolverhampton,80.43.86.150,Fear,,3432,442,"Watch your step in future, he rasped in warning."
731673614,6/9/2015 13:18:34,false,1657020812,,6/9/2015 13:14:55,false,clixsense,0.7857,32254355,CAN,ON,London,50.101.210.167,Contempt,,3432,442,"Watch your step in future, he rasped in warning."
731673614,6/9/2015 13:29:13,false,1657030318,,6/9/2015 13:24:50,false,points4rewards,0.8333,20113482,USA,CA,Pasadena,205.144.165.253,Aggression,,3432,442,"Watch your step in future, he rasped in warning."
731673614,6/11/2015 07:41:32,false,1658863606,,6/11/2015 07:32:22,false,neodev,0.8148,22466782,GBR,J9,Newark,213.121.199.42,Anticipation,,3432,442,"Watch your step in future, he rasped in warning."
731673615,6/9/2015 13:41:14,false,1657041588,,6/9/2015 13:39:11,false,clixsense,0.7857,32254355,CAN,ON,London,50.101.210.167,Disgust,,3434,444,An RAF man told a court yesterday how he had fallen asleep at the wheel of a Land-Rover before his friend died in a head-on crash with a lorry on the A1.
731673615,6/9/2015 13:50:08,false,1657051023,,6/9/2015 13:48:41,false,neodev,0.9167,11014811,GBR,G6,Hull,87.102.82.212,Neutral,,3434,444,An RAF man told a court yesterday how he had fallen asleep at the wheel of a Land-Rover before his friend died in a head-on crash with a lorry on the A1.
731673615,6/9/2015 14:12:17,false,1657073984,,6/9/2015 14:11:03,false,elite,1.0,30312592,CAN,ON,Sudbury,66.103.55.12,Love,,3434,444,An RAF man told a court yesterday how he had fallen asleep at the wheel of a Land-Rover before his friend died in a head-on crash with a lorry on the A1.
731673615,6/9/2015 14:16:21,false,1657078551,,6/9/2015 14:15:17,false,elite,1.0,31848532,USA,CA,San Jose,198.23.76.161,Disgust,,3434,444,An RAF man told a court yesterday how he had fallen asleep at the wheel of a Land-Rover before his friend died in a head-on crash with a lorry on the A1.
731673615,6/9/2015 14:16:46,false,1657079026,,6/9/2015 14:12:49,false,points4rewards,0.8333,20113482,USA,CA,Pasadena,205.144.165.253,Neutral,,3434,444,An RAF man told a court yesterday how he had fallen asleep at the wheel of a Land-Rover before his friend died in a head-on crash with a lorry on the A1.
731673616,6/10/2015 05:55:28,false,1657885956,,6/10/2015 05:53:23,false,tremorgames,1.0,31667185,CAN,ON,Scarborough,64.229.117.1,Trust,,3439,449,"It is clearly impossible to anticipate every eventuality, but the guiding principle must be that if the source of difficulty does not lie in the implementation of a selected strategy and is not being assessed during the conduct of the investigation, then assistance can be given."
731673616,6/10/2015 06:10:37,false,1657896993,,6/10/2015 06:09:15,false,neodev,0.8148,22466782,GBR,J9,Newark,213.121.199.42,Optimism,,3439,449,"It is clearly impossible to anticipate every eventuality, but the guiding principle must be that if the source of difficulty does not lie in the implementation of a selected strategy and is not being assessed during the conduct of the investigation, then assistance can be given."
731673616,6/10/2015 06:15:08,false,1657899948,,6/10/2015 06:13:19,false,neodev,0.8542,14861092,GBR,I1,Luton,90.195.100.65,Anticipation,,3439,449,"It is clearly impossible to anticipate every eventuality, but the guiding principle must be that if the source of difficulty does not lie in the implementation of a selected strategy and is not being assessed during the conduct of the investigation, then assistance can be given."
731673616,6/10/2015 10:01:47,false,1657991209,,6/10/2015 09:58:56,false,clixsense,0.8444,20512953,USA,CA,Fairfield,76.232.182.5,Anticipation,,3439,449,"It is clearly impossible to anticipate every eventuality, but the guiding principle must be that if the source of difficulty does not lie in the implementation of a selected strategy and is not being assessed during the conduct of the investigation, then assistance can be given."
731673616,6/10/2015 10:33:19,false,1658002503,,6/10/2015 10:07:23,false,points4rewards,0.8333,20113482,USA,CA,Pasadena,205.144.165.253,Neutral,,3439,449,"It is clearly impossible to anticipate every eventuality, but the guiding principle must be that if the source of difficulty does not lie in the implementation of a selected strategy and is not being assessed during the conduct of the investigation, then assistance can be given."
731673616,6/10/2015 11:39:58,false,1658028696,,6/10/2015 11:37:49,false,elite,0.8182,32732290,GBR,A7,Birmingham,80.249.56.149,Neutral,,3439,449,"It is clearly impossible to anticipate every eventuality, but the guiding principle must be that if the source of difficulty does not lie in the implementation of a selected strategy and is not being assessed during the conduct of the investigation, then assistance can be given."
731673617,6/9/2015 17:04:14,false,1657247293,,6/9/2015 17:03:50,false,clixsense,1.0,6362702,GBR,B7,Bristol,90.204.35.142,Submission,,3440,450,I went out like a light.
731673617,6/9/2015 17:07:56,false,1657253003,,6/9/2015 17:07:00,false,neodev,1.0,32669750,USA,NY,New York,192.241.147.19,Awe,,3440,450,I went out like a light.
731673617,6/9/2015 17:21:54,false,1657278661,,6/9/2015 17:18:30,false,clixsense,1.0,17950689,GBR,Y9,Tonypandy,92.2.33.68,Awe,,3440,450,I went out like a light.
731673617,6/9/2015 17:40:18,false,1657303041,,6/9/2015 17:39:00,false,tremorgames,1.0,29121923,IRL,16,Limerick,95.45.138.162,Joy,,3440,450,I went out like a light.
731673617,6/9/2015 18:49:42,false,1657365894,,6/9/2015 18:47:37,false,neodev,0.9211,14561763,USA,CA,Laguna Niguel,68.231.222.171,Surprise,,3440,450,I went out like a light.
731673618,6/9/2015 13:41:14,false,1657041567,,6/9/2015 13:39:11,false,clixsense,0.7857,32254355,CAN,ON,London,50.101.210.167,Aggression,,3441,451,They knew I was ready to drop the bairn.
731673618,6/9/2015 13:50:08,false,1657051020,,6/9/2015 13:48:41,false,neodev,0.9167,11014811,GBR,G6,Hull,87.102.82.212,Anger,,3441,451,They knew I was ready to drop the bairn.
731673618,6/9/2015 14:12:17,false,1657073970,,6/9/2015 14:11:03,false,elite,1.0,30312592,CAN,ON,Sudbury,66.103.55.12,Awe,,3441,451,They knew I was ready to drop the bairn.
731673618,6/9/2015 14:16:21,false,1657078541,,6/9/2015 14:15:17,false,elite,1.0,31848532,USA,CA,San Jose,198.23.76.161,Ambiguous,,3441,451,They knew I was ready to drop the bairn.
731673618,6/9/2015 14:16:46,false,1657079029,,6/9/2015 14:12:49,false,points4rewards,0.8333,20113482,USA,CA,Pasadena,205.144.165.253,Anticipation,,3441,451,They knew I was ready to drop the bairn.
731673619,6/10/2015 11:57:44,false,1658034853,,6/10/2015 11:56:03,false,elite,0.8182,32732290,GBR,A7,Birmingham,80.249.56.149,Optimism,,3443,453,"With so much within easy reach, we were clearly spoilt for choice and decided to sleep on it."
731673619,6/10/2015 13:00:13,false,1658059040,,6/10/2015 12:57:13,false,neodev,0.8,18881135,CAN,ON,Ajax,99.243.87.224,Neutral,,3443,453,"With so much within easy reach, we were clearly spoilt for choice and decided to sleep on it."
731673619,6/10/2015 14:05:54,false,1658086777,,6/10/2015 14:02:28,false,prodege,0.871,29354735,IRL,"","",86.40.112.47,Optimism,,3443,453,"With so much within easy reach, we were clearly spoilt for choice and decided to sleep on it."
731673619,6/10/2015 16:12:51,false,1658191942,,6/10/2015 16:11:05,false,prodege,0.8947,3587109,CAN,NS,Sydney,47.55.138.3,Optimism,,3443,453,"With so much within easy reach, we were clearly spoilt for choice and decided to sleep on it."
731673619,6/10/2015 16:29:15,false,1658202373,,6/10/2015 16:27:32,false,neodev,0.8148,22466782,GBR,H9,London,146.198.94.170,Anticipation,,3443,453,"With so much within easy reach, we were clearly spoilt for choice and decided to sleep on it."
731673619,6/10/2015 16:57:14,false,1658222604,,6/10/2015 16:48:32,false,elite,0.85,31883685,GBR,H2,Accrington,80.47.186.28,Neutral,,3443,453,"With so much within easy reach, we were clearly spoilt for choice and decided to sleep on it."
731673620,6/9/2015 13:56:06,false,1657057160,,6/9/2015 13:55:25,false,neodev,0.9167,11014811,GBR,G6,Hull,87.102.82.212,Neutral,,3446,456,"He retired formally from Harland & Wolff in 1906, although effectively he had been a sleeping partner for over ten years."
731673620,6/9/2015 13:56:13,false,1657057226,,6/9/2015 13:54:02,false,clixsense,0.7857,32254355,CAN,ON,London,50.101.210.167,Disapproval,,3446,456,"He retired formally from Harland & Wolff in 1906, although effectively he had been a sleeping partner for over ten years."
731673620,6/9/2015 14:21:52,false,1657084196,,6/9/2015 14:21:20,false,elite,1.0,31848532,USA,CA,San Jose,198.23.76.161,Joy,,3446,456,"He retired formally from Harland & Wolff in 1906, although effectively he had been a sleeping partner for over ten years."
731673620,6/9/2015 14:31:18,false,1657093469,,6/9/2015 14:29:08,false,prodege,0.8947,3587109,CAN,NS,Mabou,47.55.136.162,Neutral,,3446,456,"He retired formally from Harland & Wolff in 1906, although effectively he had been a sleeping partner for over ten years."
731673620,6/9/2015 14:32:50,false,1657095026,,6/9/2015 14:29:08,false,elite,0.85,31883685,GBR,H2,Accrington,80.47.186.28,Neutral,,3446,456,"He retired formally from Harland & Wolff in 1906, although effectively he had been a sleeping partner for over ten years."
731673621,6/9/2015 22:43:35,false,1657507592,,6/9/2015 22:41:56,false,elite,0.8182,32732290,GBR,M2,Solihull,86.164.5.11,Ambiguous,,3450,460,Since its inception Super-SARA has slipped from being a pioneer project into the safety of nuclear reactor cores after a severe accident to an also-ran.
731673621,6/9/2015 23:21:56,false,1657549942,,6/9/2015 23:20:01,false,clixsense,0.9318,20404755,IRL,"","",86.46.228.148,Disapproval,,3450,460,Since its inception Super-SARA has slipped from being a pioneer project into the safety of nuclear reactor cores after a severe accident to an also-ran.
731673621,6/9/2015 23:27:49,false,1657557030,,6/9/2015 23:25:38,false,prodege,1.0,32922068,USA,IL,Sycamore,50.103.26.246,Optimism,,3450,460,Since its inception Super-SARA has slipped from being a pioneer project into the safety of nuclear reactor cores after a severe accident to an also-ran.
731673621,6/10/2015 00:35:31,false,1657629362,,6/10/2015 00:31:49,false,neodev,0.9149,11102360,USA,GA,Buford,74.190.65.195,Disapproval,,3450,460,Since its inception Super-SARA has slipped from being a pioneer project into the safety of nuclear reactor cores after a severe accident to an also-ran.
731673621,6/11/2015 21:12:47,false,1659717471,,6/11/2015 21:10:30,false,elite,0.85,31883685,GBR,H2,Accrington,80.47.186.28,Disapproval,,3450,460,Since its inception Super-SARA has slipped from being a pioneer project into the safety of nuclear reactor cores after a severe accident to an also-ran.
731673622,6/9/2015 13:23:15,false,1657025184,,6/9/2015 13:20:57,false,clixsense,0.7857,32254355,CAN,ON,London,50.101.210.167,Remorse,,3451,461,"If something didn't break, and soon, they would be back to square one."
731673622,6/9/2015 13:32:33,false,1657033300,,6/9/2015 13:29:17,false,points4rewards,0.8333,20113482,USA,CA,Pasadena,205.144.165.253,Anticipation,,3451,461,"If something didn't break, and soon, they would be back to square one."
731673622,6/9/2015 13:36:37,false,1657037272,,6/9/2015 13:35:06,false,neodev,0.9167,11014811,GBR,G6,Hull,87.102.82.212,Submission,,3451,461,"If something didn't break, and soon, they would be back to square one."
731673622,6/9/2015 14:03:44,false,1657065144,,6/9/2015 14:03:15,false,elite,1.0,30312592,CAN,ON,Sudbury,66.103.55.12,Neutral,,3451,461,"If something didn't break, and soon, they would be back to square one."
731673622,6/9/2015 14:14:44,false,1657076775,,6/9/2015 14:03:11,false,neodev,1.0,11314968,CAN,BC,"",173.180.132.26,Fear,,3451,461,"If something didn't break, and soon, they would be back to square one."
731673623,6/9/2015 14:25:59,false,1657088238,,6/9/2015 14:24:52,false,elite,1.0,31848532,USA,CA,San Jose,198.23.76.161,Fear,,3452,462,How about just keeping it in the bag?
731673623,6/9/2015 14:41:10,false,1657103201,,6/9/2015 14:39:35,false,prodege,0.8947,3587109,CAN,NS,Mabou,47.55.136.162,Neutral,,3452,462,How about just keeping it in the bag?
731673623,6/9/2015 14:44:06,false,1657106010,,6/9/2015 14:42:51,false,elite,0.85,31883685,GBR,H2,Accrington,80.47.186.28,Contempt,,3452,462,How about just keeping it in the bag?
731673623,6/9/2015 15:07:17,false,1657128244,,6/9/2015 14:59:14,false,neodev,1.0,11314968,CAN,BC,"",173.180.132.26,Submission,,3452,462,How about just keeping it in the bag?
731673623,6/10/2015 21:45:08,false,1658426937,,6/10/2015 21:41:10,false,neodev,0.8,18881135,CAN,ON,Ajax,99.243.87.224,Anger,,3452,462,How about just keeping it in the bag?
731673624,6/10/2015 23:22:11,false,1658515939,,6/10/2015 23:19:27,false,neodev,0.9149,11102360,USA,GA,Buford,74.190.65.195,Anticipation,,3453,463,"Not until 1985, however, did the long debate bear fruit, when an international competition was launched to design a suitable building."
731673624,6/11/2015 13:26:46,false,1659080539,,6/11/2015 13:25:09,false,clixsense,0.8182,10319610,USA,OH,Berea,75.118.61.247,Neutral,,3453,463,"Not until 1985, however, did the long debate bear fruit, when an international competition was launched to design a suitable building."
731673624,6/11/2015 14:19:03,false,1659114654,,6/11/2015 14:16:24,false,clixsense,0.7857,32254355,CAN,ON,London,64.229.238.143,Surprise,,3453,463,"Not until 1985, however, did the long debate bear fruit, when an international competition was launched to design a suitable building."
731673624,6/11/2015 17:55:00,false,1659480753,,6/11/2015 17:52:37,false,clixsense,0.8,26492726,GBR,B4,Bradford,2.101.199.252,Neutral,,3453,463,"Not until 1985, however, did the long debate bear fruit, when an international competition was launched to design a suitable building."
731673624,6/11/2015 19:54:10,false,1659669844,,6/11/2015 19:52:25,false,prodege,0.8649,23541832,USA,AZ,Tempe,149.169.145.114,Joy,,3453,463,"Not until 1985, however, did the long debate bear fruit, when an international competition was launched to design a suitable building."
731673625,6/10/2015 01:29:14,false,1657677195,,6/10/2015 01:28:03,false,neodev,1.0,25537288,GBR,I2,Manchester,90.202.89.205,Ambiguous,,3455,465,Filming of the new Hollywood blockbuster Super Mario Brothers has descended into chaos after a series of bitter on-set rows.
731673625,6/10/2015 02:00:09,false,1657704389,,6/10/2015 01:56:04,false,elite,1.0,31502056,USA,VA,Manassas,198.7.58.103,Contempt,,3455,465,Filming of the new Hollywood blockbuster Super Mario Brothers has descended into chaos after a series of bitter on-set rows.
731673625,6/10/2015 02:13:53,false,1657716557,,6/10/2015 02:01:58,false,neodev,0.5,30749660,USA,NC,Wake Forest,24.163.120.101,Surprise,,3455,465,Filming of the new Hollywood blockbuster Super Mario Brothers has descended into chaos after a series of bitter on-set rows.
731673625,6/10/2015 02:28:35,false,1657729280,,6/10/2015 02:26:02,false,instagc,1.0,22021201,NZL,G2,Palmerston North,203.114.165.59,Aggression,,3455,465,Filming of the new Hollywood blockbuster Super Mario Brothers has descended into chaos after a series of bitter on-set rows.
731673625,6/11/2015 21:27:02,false,1659728078,,6/11/2015 21:25:33,false,prodege,0.8649,23541832,USA,AZ,Tempe,149.169.145.114,Aggression,,3455,465,Filming of the new Hollywood blockbuster Super Mario Brothers has descended into chaos after a series of bitter on-set rows.
731673626,6/9/2015 13:39:09,false,1657039752,,6/9/2015 13:37:17,false,clixsense,0.7857,32254355,CAN,ON,London,50.101.210.167,Disapproval,,3463,473,Candidates who come to grief in exams often lack practice in structuring their thoughts into an effective exam answer.
731673626,6/9/2015 13:48:40,false,1657049564,,6/9/2015 13:47:39,false,neodev,0.9167,11014811,GBR,G6,Hull,87.102.82.212,Disapproval,,3463,473,Candidates who come to grief in exams often lack practice in structuring their thoughts into an effective exam answer.
731673626,6/9/2015 14:10:50,false,1657072285,,6/9/2015 14:08:08,false,elite,1.0,30312592,CAN,ON,Sudbury,66.103.55.12,Contempt,,3463,473,Candidates who come to grief in exams often lack practice in structuring their thoughts into an effective exam answer.
731673626,6/9/2015 14:12:45,false,1657074489,,6/9/2015 14:04:20,false,points4rewards,0.8333,20113482,USA,CA,Pasadena,205.144.165.253,Neutral,,3463,473,Candidates who come to grief in exams often lack practice in structuring their thoughts into an effective exam answer.
731673626,6/9/2015 14:30:07,false,1657092302,,6/9/2015 14:14:46,false,neodev,1.0,11314968,CAN,BC,"",173.180.132.26,Remorse,,3463,473,Candidates who come to grief in exams often lack practice in structuring their thoughts into an effective exam answer.
731673627,6/10/2015 16:53:15,false,1658219511,,6/10/2015 16:51:49,false,prodege,0.8947,3587109,CAN,NS,Sydney,47.55.138.3,Anticipation,,3468,478,Chatam remains firmly on course for the Gold Cup after his narrow defeat by Jodami in Ireland on Sunday.
731673627,6/10/2015 20:21:21,false,1658383256,,6/10/2015 20:19:37,false,instagc,0.8293,32352104,USA,ME,Bangor,74.75.63.81,Anticipation,,3468,478,Chatam remains firmly on course for the Gold Cup after his narrow defeat by Jodami in Ireland on Sunday.
731673627,6/10/2015 21:59:42,false,1658436067,,6/10/2015 21:58:32,false,neodev,0.9149,11102360,USA,GA,Buford,74.190.65.195,Optimism,,3468,478,Chatam remains firmly on course for the Gold Cup after his narrow defeat by Jodami in Ireland on Sunday.
731673627,6/10/2015 22:53:17,false,1658488393,,6/10/2015 22:47:51,false,neodev,0.8,18881135,CAN,ON,Ajax,99.243.87.224,Neutral,,3468,478,Chatam remains firmly on course for the Gold Cup after his narrow defeat by Jodami in Ireland on Sunday.
731673627,6/10/2015 23:31:37,false,1658525223,,6/10/2015 23:28:09,false,clixsense,0.9318,20404755,IRL,23,Tullamore,86.43.181.186,Optimism,,3468,478,Chatam remains firmly on course for the Gold Cup after his narrow defeat by Jodami in Ireland on Sunday.
731673628,6/9/2015 19:17:51,false,1657392611,,6/9/2015 19:17:22,false,instagc,0.7692,31861996,USA,FL,Homestead,73.46.199.178,Aggression,,3470,480,"If you do find that you have recorded an unsatisfactory shot, cut your losses there and then by reversing back to the beginning."
731673628,6/9/2015 19:45:37,false,1657419131,,6/9/2015 19:44:04,false,clixsense,0.9318,20404755,IRL,"","",86.46.228.148,Neutral,,3470,480,"If you do find that you have recorded an unsatisfactory shot, cut your losses there and then by reversing back to the beginning."
731673628,6/9/2015 19:59:15,false,1657432325,,6/9/2015 19:54:09,false,neodev,0.8,18881135,CAN,ON,Ajax,99.243.87.224,Neutral,,3470,480,"If you do find that you have recorded an unsatisfactory shot, cut your losses there and then by reversing back to the beginning."
731673628,6/9/2015 22:25:26,false,1657490716,,6/9/2015 22:21:14,false,clixsense,1.0,30681826,GBR,I3,Rochester,86.163.150.232,Submission,,3470,480,"If you do find that you have recorded an unsatisfactory shot, cut your losses there and then by reversing back to the beginning."
731673628,6/9/2015 22:54:30,false,1657519009,,6/9/2015 22:53:11,false,elite,0.8182,32732290,GBR,M2,Solihull,86.164.5.11,Neutral,,3470,480,"If you do find that you have recorded an unsatisfactory shot, cut your losses there and then by reversing back to the beginning."
731673629,6/9/2015 19:47:37,false,1657421199,,6/9/2015 19:45:39,false,clixsense,0.9318,20404755,IRL,"","",86.46.228.148,Surprise,,3473,483,"Remarkably, they turn what had looked like a dead duck of an evening."
731673629,6/9/2015 22:31:55,false,1657496266,,6/9/2015 22:25:50,false,elite,0.8182,32732290,GBR,M2,Solihull,86.164.5.11,Joy,,3473,483,"Remarkably, they turn what had looked like a dead duck of an evening."
731673629,6/9/2015 22:35:11,false,1657499394,,6/9/2015 22:25:27,false,clixsense,1.0,30681826,GBR,I3,Rochester,86.163.150.232,Surprise,,3473,483,"Remarkably, they turn what had looked like a dead duck of an evening."
731673629,6/10/2015 00:10:07,false,1657605287,,6/9/2015 23:56:15,false,clixsense,1.0,6351580,CAN,MB,Winnipeg,50.72.125.113,Optimism,,3473,483,"Remarkably, they turn what had looked like a dead duck of an evening."
731673629,6/10/2015 00:11:04,false,1657606241,,6/10/2015 00:08:51,false,prodege,1.0,32922068,USA,IL,Sycamore,50.103.26.246,Optimism,,3473,483,"Remarkably, they turn what had looked like a dead duck of an evening."
731673630,6/10/2015 03:39:10,false,1657785743,,6/10/2015 03:38:17,false,clixsense,1.0,32186886,NZL,E7,Auckland,222.154.246.154,Disapproval,,3477,487,"It is an ideal place for a honeymoon but life afterwards must seem all downhill, at least in terms of location."
731673630,6/10/2015 05:20:40,false,1657864748,,6/10/2015 05:18:00,false,elite,1.0,31441522,IRL,"","",109.76.190.144,Awe,,3477,487,"It is an ideal place for a honeymoon but life afterwards must seem all downhill, at least in terms of location."
731673630,6/10/2015 05:34:12,false,1657872425,,6/10/2015 05:33:06,false,prodege,0.8,11521789,USA,CA,San Diego,50.113.93.215,Disapproval,,3477,487,"It is an ideal place for a honeymoon but life afterwards must seem all downhill, at least in terms of location."
731673630,6/10/2015 05:39:14,false,1657875453,,6/10/2015 05:36:17,false,tremorgames,1.0,31667185,CAN,ON,Scarborough,64.229.117.1,Sadness,,3477,487,"It is an ideal place for a honeymoon but life afterwards must seem all downhill, at least in terms of location."
731673630,6/10/2015 06:02:21,false,1657891638,,6/10/2015 06:00:03,false,neodev,0.8148,22466782,GBR,J9,Newark,213.121.199.42,Ambiguous,,3477,487,"It is an ideal place for a honeymoon but life afterwards must seem all downhill, at least in terms of location."
731673631,6/9/2015 13:46:39,false,1657047320,,6/9/2015 13:44:44,false,clixsense,0.7857,32254355,CAN,ON,London,50.101.210.167,Optimism,,3481,491,We have to make sure we don't fall flat on our faces after a great win at West Brom.
731673631,6/9/2015 13:52:19,false,1657053476,,6/9/2015 13:51:37,false,neodev,0.9167,11014811,GBR,G6,Hull,87.102.82.212,Optimism,,3481,491,We have to make sure we don't fall flat on our faces after a great win at West Brom.
731673631,6/9/2015 14:14:23,false,1657076356,,6/9/2015 14:13:48,false,elite,1.0,30312592,CAN,ON,Sudbury,66.103.55.12,Love,,3481,491,We have to make sure we don't fall flat on our faces after a great win at West Brom.
731673631,6/9/2015 14:18:14,false,1657080442,,6/9/2015 14:17:08,false,elite,1.0,31848532,USA,CA,San Jose,198.23.76.161,Anticipation,,3481,491,We have to make sure we don't fall flat on our faces after a great win at West Brom.
731673631,6/9/2015 14:50:30,false,1657112436,,6/9/2015 14:49:19,false,prodege,0.8947,3587109,CAN,NS,Mabou,47.55.136.162,Anticipation,,3481,491,We have to make sure we don't fall flat on our faces after a great win at West Brom.
731673632,6/9/2015 19:01:31,false,1657376374,,6/9/2015 19:00:05,false,clixsense,1.0,24763049,GBR,X9,Corwen,86.170.44.144,Surprise,,3482,492,Perhaps the most dramatic fall from grace was the case of Hu Yaobang.
